2176	tell me the review count of restaurants with a review count not larger than NUMBER_0 .	[ aggregateRating . reviewCount ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= NUMBER_0 ;
1632	fetch restaurants in here with postal code being QUOTED_STRING_0 .	@org.schema.Restaurant . Restaurant ( ) filter address . postalCode =~ QUOTED_STRING_0 && geo == $location . current_location ;
1584	tell me which country restaurants with a rating under NUMBER_0 are located in	[ address . addressCountry ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue <= NUMBER_0 ;
1542	show the price range of restaurants with a larger review count than NUMBER_0 that 's closest to the home .	[ priceRange ] of sort ( distance ( geo , $location . home ) asc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount >= NUMBER_0 ) [ 1 ] ;
2115	how far away from home are the restaurants that are rated equal to NUMBER_0 ?	[ distance ( geo , $location . home ) ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue == NUMBER_0 ;
2741	what is the creator of review having NUMBER_0 or tinier rating ?	[ author ] of @org.schema.Restaurant . Review ( ) filter reviewRating . ratingValue <= NUMBER_0 ;
1562	tell me the city of restaurantss with a review count of exactly NUMBER_0 .	[ geo ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount == NUMBER_0 ;
2947	how far away is the nearest restaurants with telephone equal to PHONE_NUMBER_0 to home from home .	[ distance ( geo , $location . home ) ] of sort ( distance ( geo , $location . home ) asc of @org.schema.Restaurant . Restaurant ( ) filter telephone == PHONE_NUMBER_0 ) [ 1 ] ;
1900	what are review made by GENERIC_ENTITY_org.schema.Restaurant:Person_0 having rating equal to NUMBER_0	@org.schema.Restaurant . Review ( ) filter author == GENERIC_ENTITY_org.schema.Restaurant:Person_0 && reviewRating . ratingValue == NUMBER_0 ;
293	find restaurants serving QUOTED_STRING_0 food in the country of GENERIC_ENTITY_tt:country_0 .	@org.schema.Restaurant . Restaurant ( ) filter address . addressCountry == GENERIC_ENTITY_tt:country_0 && servesCuisine =~ QUOTED_STRING_0 ;
999	pull up restaurants with telephone equal to PHONE_NUMBER_0 and review count not more than NUMBER_0	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= NUMBER_0 && telephone == PHONE_NUMBER_0 ;
1861	collect the descriptions of restaurants with bigger review count than NUMBER_0 .	[ description ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount >= NUMBER_0 ;
875	i 'd like to know restaurant descriptions that have at most NUMBER_0 reviews .	[ description ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= NUMBER_0 ;
1457	which restaurant having served cuisine being QUOTED_STRING_0 and NUMBER_0 or greater rating has the highest review count	sort ( aggregateRating . reviewCount desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue >= NUMBER_0 && servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
2921	which are restaurants with NUMBER_0 reviews and food type equivalent to QUOTED_STRING_0 .	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount == NUMBER_0 && servesCuisine =~ QUOTED_STRING_0 ;
2312	can you elaborate on the review that has NUMBER_0 or more stars ?	@org.schema.Restaurant . Review ( ) filter reviewRating . ratingValue >= NUMBER_0 ;
1348	what restaurant in GENERIC_ENTITY_tt:us_state_0 offers QUOTED_STRING_0 food ?	@org.schema.Restaurant . Restaurant ( ) filter address . addressRegion == GENERIC_ENTITY_tt:us_state_0 && servesCuisine =~ QUOTED_STRING_0 ;
2102	tell me restaurant near my home that are rated not more than NUMBER_0 and have the least review count .	sort ( aggregateRating . reviewCount asc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue <= NUMBER_0 && geo == $location . home ) [ 1 ] ;
86	grab the price range of restaurant with id equal to QUOTED_STRING_0 .	[ priceRange ] of @org.schema.Restaurant . Restaurant ( ) filter id =~ QUOTED_STRING_0 ;
2088	give me the street for restaurants around here .	[ geo ] of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . current_location ;
1211	i 'd like to know of descriptions of restaurants that have less than a NUMBER_0 review count	[ description ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= NUMBER_0 ;
1706	grab the food type and phone number of the most far away QUOTED_STRING_0 restaurants	[ servesCuisine , telephone ] of sort ( distance ( geo , $location . current_location ) desc of @org.schema.Restaurant . Restaurant ( ) filter servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
2224	how far is it to restaurants with a QUOTED_STRING_0 zip code from here ?	[ distance ( geo , $location . current_location ) ] of @org.schema.Restaurant . Restaurant ( ) filter address . postalCode =~ QUOTED_STRING_0 ;
602	i would like to know the type of food of the restaurant close to home .	[ servesCuisine ] of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . home ;
1030	nearest to my work , i need the state and cuisine of a restaurant .	[ address . addressRegion , servesCuisine ] of sort ( distance ( geo , $location . work ) asc of @org.schema.Restaurant . Restaurant ( ) ) [ 1 ] ;
1265	what restaurant is near me that has a rating under NUMBER_0 ?	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue <= NUMBER_0 && geo == $location . current_location ;
1477	what is the restaurants having review count bigger than NUMBER_0 closest to here	[ * , distance ( geo , $location . current_location ) ] of sort ( distance ( geo , $location . current_location ) asc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount >= NUMBER_0 ) [ 1 ] ;
1457	how many reviews are there with ratings that are no more than NUMBER_0 ?	count ( @org.schema.Restaurant . Review ( ) filter reviewRating . ratingValue <= NUMBER_0 ) ;
2164	what 's the street of the QUOTED_STRING_0 restaurant which has the maximum rating	[ geo ] of sort ( aggregateRating . ratingValue desc of @org.schema.Restaurant . Restaurant ( ) filter servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
768	what is the current location of restaurant rated NUMBER_0 star	[ geo ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue == NUMBER_0 ;
1433	show me the restaurants rating that have an id of QUOTED_STRING_0	[ aggregateRating . ratingValue ] of @org.schema.Restaurant . Restaurant ( ) filter id =~ QUOTED_STRING_0 ;
601	what 's the country where i 'd find restaurants with a location matching work ?	[ address . addressCountry ] of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . work ;
626	show me restaurant around me with cuisine being QUOTED_STRING_0	@org.schema.Restaurant . Restaurant ( ) filter geo == $location . current_location && servesCuisine =~ QUOTED_STRING_0 ;
1746	i 'd like restaurant descriptions for places with id equaling QUOTED_STRING_0 .	[ description ] of @org.schema.Restaurant . Restaurant ( ) filter id =~ QUOTED_STRING_0 ;
2491	what is the restaurant serving QUOTED_STRING_0 food and the postal code of QUOTED_STRING_1 ?	@org.schema.Restaurant . Restaurant ( ) filter address . postalCode =~ QUOTED_STRING_1 && servesCuisine =~ QUOTED_STRING_0 ;
1587	i 'd like to know the restaurant that has the most reviews .	sort ( aggregateRating . reviewCount desc of @org.schema.Restaurant . Restaurant ( ) ) [ 1 ] ;
609	i 'd like to know the nearest restaurant to my job .	[ distance ( geo , $location . current_location ) ] of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . work ;
174	find the restaurant that serves QUOTED_STRING_0 food that is most highly rated .	sort ( aggregateRating . ratingValue desc of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . current_location && servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
311	what is the restaurant with larger rating than NUMBER_0 with the largest review count	sort ( aggregateRating . reviewCount desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue >= NUMBER_0 ) [ 1 ] ;
2521	grab me what is the city of restaurant with smaller rating than NUMBER_0 .	[ geo ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue <= NUMBER_0 ;
1868	find descriptions of restaurants with more than NUMBER_0 reviews	[ description ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount >= NUMBER_0 ;
2608	find QUOTED_STRING_0 restaurants with a phone number PHONE_NUMBER_0 .	@org.schema.Restaurant . Restaurant ( ) filter servesCuisine =~ QUOTED_STRING_0 && telephone == PHONE_NUMBER_0 ;
2294	grab the image of the restaurants near work with the least reviews .	[ image ] of sort ( aggregateRating . reviewCount asc of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . work ) [ 1 ] ;
1294	how far away is restaurants rated NUMBER_0 stars to here ?	[ distance ( geo , $location . current_location ) ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue == NUMBER_0 ;
1436	show me restaurants with at least a NUMBER_0 rating serving QUOTED_STRING_0 cuisine .	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue >= NUMBER_0 && servesCuisine =~ QUOTED_STRING_0 ;
885	give me the restaurant nearest to work	[ * , distance ( geo , $location . work ) ] of sort ( distance ( geo , $location . work ) asc of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . work ) [ 1 ] ;
241	show me restaurants in GENERIC_ENTITY_tt:us_state_0 that are the furthest away .	[ * , distance ( geo , $location . current_location ) ] of sort ( distance ( geo , $location . current_location ) desc of @org.schema.Restaurant . Restaurant ( ) filter address . addressRegion == GENERIC_ENTITY_tt:us_state_0 ) [ 1 ] ;
1529	where are the restaurants in the area ?	[ geo ] of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . current_location ;
1025	furthest from work , what 's a restaurant and city with a rating under NUMBER_0 .	[ geo , servesCuisine ] of sort ( distance ( geo , $location . work ) desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue <= NUMBER_0 ) [ 1 ] ;
183	what is the QUOTED_STRING_0 restaurant in here with the biggest rating .	sort ( aggregateRating . ratingValue desc of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . current_location && servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
2529	what restaurant has no less than NUMBER_0 stars and NUMBER_1 or lower ratings	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue <= NUMBER_1 && count ( review ) >= NUMBER_0 ;
2743	what is the location of the restaurants with bigger review count than NUMBER_0 farthest from here	[ geo ] of sort ( distance ( geo , $location . current_location ) desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount >= NUMBER_0 ) [ 1 ] ;
201	show me what is the restaurant 's score and country which offers QUOTED_STRING_0 cuisine far from work	[ address . addressCountry , aggregateRating . ratingValue ] of sort ( distance ( geo , $location . work ) desc of @org.schema.Restaurant . Restaurant ( ) filter servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
1812	please enumerate restaurants having location equivalent to home .	@org.schema.Restaurant . Restaurant ( ) filter geo == $location . home ;
214	search the zip code of restaurants with review count less than 1 .	[ address . postalCode ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= 1 ;
127	for the restaurant with a rating of no more than NUMBER_0 give me the street of the restaurant .	[ geo ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue <= NUMBER_0 ;
1867	what is the count of reviews with restaurant with NUMBER_0 reviews	[ aggregateRating . reviewCount ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount == NUMBER_0 ;
735	what QUOTED_STRING_0 restaurants are below NUMBER_0	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue <= NUMBER_0 && servesCuisine =~ QUOTED_STRING_0 ;
1581	how close are the restaurant having country equal to GENERIC_ENTITY_tt:country_0 which is nearest to home from home	[ distance ( geo , $location . home ) ] of sort ( distance ( geo , $location . home ) asc of @org.schema.Restaurant . Restaurant ( ) filter address . addressCountry == GENERIC_ENTITY_tt:country_0 ) [ 1 ] ;
508	say what is the reviews of the furthest away restaurants with lower review count than NUMBER_0 .	[ review ] of sort ( distance ( geo , $location . current_location ) desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= NUMBER_0 ) [ 1 ] ;
754	which restaurant is in LOCATION_0 and has the lowest number of reviews	sort ( aggregateRating . reviewCount asc of @org.schema.Restaurant . Restaurant ( ) filter geo == LOCATION_0 ) [ 1 ] ;
1043	i need to know the rating of the furthest QUOTED_STRING_0 cuisine restaurant .	[ aggregateRating . ratingValue ] of sort ( distance ( geo , $location . current_location ) desc of @org.schema.Restaurant . Restaurant ( ) filter servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
2892	which restaurants get fewer review count than NUMBER_0 and serves QUOTED_STRING_0 ?	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= NUMBER_0 && servesCuisine =~ QUOTED_STRING_0 ;
242	tell me which restaurants are QUOTED_STRING_0 here and have exactly NUMBER_0 reviews .	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount == NUMBER_0 && geo == $location . current_location && servesCuisine =~ QUOTED_STRING_0 ;
1290	what distance is the nearest dining locales with food type being QUOTED_STRING_0 to work in distiction to here ?	[ distance ( geo , $location . current_location ) ] of sort ( distance ( geo , $location . work ) asc of @org.schema.Restaurant . Restaurant ( ) filter servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
2275	which restaurants here have been rated less than NUMBER_0 ?	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue <= NUMBER_0 && geo == $location . current_location ;
216	what restaurant with QUOTED_STRING_0 cuisine is furthest from this location ?	[ * , distance ( geo , $location . current_location ) ] of sort ( distance ( geo , $location . current_location ) desc of @org.schema.Restaurant . Restaurant ( ) filter servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
2980	find QUOTED_STRING_0 restaurants that are close to here .	@org.schema.Restaurant . Restaurant ( ) filter geo == $location . current_location && servesCuisine =~ QUOTED_STRING_0 ;
2050	alert me the street of restaurant with QUOTED_STRING_0 that is in cuisine	[ geo ] of @org.schema.Restaurant . Restaurant ( ) filter servesCuisine =~ QUOTED_STRING_0 ;
1719	please list restaurant with less than NUMBER_0 reviews which are QUOTED_STRING_0	@org.schema.Restaurant . Restaurant ( ) filter count ( review ) <= NUMBER_0 && servesCuisine =~ QUOTED_STRING_0 ;
740	which restaurants in the country of GENERIC_ENTITY_tt:country_0 have a QUOTED_STRING_0 zip code ?	@org.schema.Restaurant . Restaurant ( ) filter address . addressCountry == GENERIC_ENTITY_tt:country_0 && address . postalCode =~ QUOTED_STRING_0 ;
924	find all QUOTED_STRING_0 restaurants with more than NUMBER_0 reviews .	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount >= NUMBER_0 && servesCuisine =~ QUOTED_STRING_0 ;
136	show me the evaluations of the restaurant which has the minimum number of reviews	[ review ] of sort ( aggregateRating . reviewCount asc of @org.schema.Restaurant . Restaurant ( ) ) [ 1 ] ;
298	what restaurants having state equal to GENERIC_ENTITY_tt:us_state_0 and number of evaluations equal to NUMBER_0	@org.schema.Restaurant . Restaurant ( ) filter address . addressRegion == GENERIC_ENTITY_tt:us_state_0 && aggregateRating . reviewCount == NUMBER_0 ;
624	what is the telephone of restaurant having greater than NUMBER_0 reviews	[ telephone ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount >= NUMBER_0 ;
518	tell me the restaurant with a rating higher than 1 that is farthest from the job .	[ * , distance ( geo , $location . work ) ] of sort ( distance ( geo , $location . work ) desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue >= 1 ) [ 1 ] ;
243	i would like to know the restaurants that have a count of reviews equal to NUMBER_0 and are QUOTED_STRING_0 .	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount == NUMBER_0 && geo == $location . current_location && servesCuisine =~ QUOTED_STRING_0 ;
691	i need reviews having NUMBER_0 or greater rating	@org.schema.Restaurant . Review ( ) filter reviewRating . ratingValue >= NUMBER_0 ;
1233	tell me the restaurant having QUOTED_STRING_0 in the postal code and address equivalent to home with the lowest review count .	sort ( aggregateRating . reviewCount asc of @org.schema.Restaurant . Restaurant ( ) filter address . postalCode =~ QUOTED_STRING_0 && geo == $location . home ) [ 1 ] ;
2569	find me the restaurant closest to me that has LOCATION_0 as the city	[ * , distance ( geo , $location . home ) ] of sort ( distance ( geo , $location . home ) asc of @org.schema.Restaurant . Restaurant ( ) filter geo == LOCATION_0 ) [ 1 ] ;
313	are NUMBER_0 star restaurants close to here from home ?	[ distance ( geo , $location . current_location ) ] of sort ( distance ( geo , $location . home ) asc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue == NUMBER_0 ) [ 1 ] ;
1649	for the restaurant with a lower review count than 1 and the most distance from home , give me the phone number	[ telephone ] of sort ( distance ( geo , $location . home ) desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= 1 ) [ 1 ] ;
1880	tell me the description of restaurants with the lowest rating .	[ description ] of sort ( aggregateRating . ratingValue asc of @org.schema.Restaurant . Restaurant ( ) ) [ 1 ] ;
1121	what are the GENERIC_ENTITY_tt:country_0 based restaurants with an address that matches home ?	@org.schema.Restaurant . Restaurant ( ) filter address . addressCountry == GENERIC_ENTITY_tt:country_0 && geo == $location . home ;
2553	get me what is the country of restaurant around here .	[ address . addressCountry ] of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . current_location ;
100	which are the reviews having author equivalent to GENERIC_ENTITY_org.schema.Restaurant:Person_0 of restaurants with rating lower than NUMBER_0	( @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue <= NUMBER_0 => @org.schema.Restaurant . Review ( ) filter author == GENERIC_ENTITY_org.schema.Restaurant:Person_0 ) filter in_array ( id , review ) ;
16	what are the restaurant containing QUOTED_STRING_0 in the postal code and larger rating than NUMBER_0	@org.schema.Restaurant . Restaurant ( ) filter address . postalCode =~ QUOTED_STRING_0 && aggregateRating . ratingValue >= NUMBER_0 ;
1476	i 'd like to know how far it is to the restaurant with a review count of over NUMBER_0 .	[ distance ( geo , $location . current_location ) ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount >= NUMBER_0 ;
2209	gather the distance from here to restaurant having zip code being QUOTED_STRING_0	[ distance ( geo , $location . current_location ) ] of @org.schema.Restaurant . Restaurant ( ) filter address . postalCode =~ QUOTED_STRING_0 ;
495	where is the restaurant with NUMBER_0 or lower rating that cooks QUOTED_STRING_0 cuisine	[ geo ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue <= NUMBER_0 && servesCuisine =~ QUOTED_STRING_0 ;
724	which restaurant has QUOTED_STRING_0 in the zip code that is the farthest from home	[ * , distance ( geo , $location . home ) ] of sort ( distance ( geo , $location . home ) desc of @org.schema.Restaurant . Restaurant ( ) filter address . postalCode =~ QUOTED_STRING_0 ) [ 1 ] ;
926	give me a restaurant with phone number PHONE_NUMBER_0 and is located near my home .	@org.schema.Restaurant . Restaurant ( ) filter geo == $location . home && telephone == PHONE_NUMBER_0 ;
1628	give me the places that offer QUOTED_STRING_0 food and with rating equal to NUMBER_0 ?	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue == NUMBER_0 && servesCuisine =~ QUOTED_STRING_0 ;
562	tell me the type of food served by the restaurant that is farthest away and has the food type of QUOTED_STRING_0 .	[ servesCuisine ] of sort ( distance ( geo , $location . current_location ) desc of @org.schema.Restaurant . Restaurant ( ) filter servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
2397	look for someone that serves QUOTED_STRING_0 food and has a review count of NUMBER_0 and the smallest rating	sort ( aggregateRating . ratingValue asc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount == NUMBER_0 && servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
1110	tell me the streets of the farthest restaurant that has a rating lower than NUMBER_0 .	[ geo ] of sort ( distance ( geo , $location . current_location ) desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue <= NUMBER_0 ) [ 1 ] ;
1375	tell me the name of a restaurant in GENERIC_ENTITY_tt:country_0 .	[ address . addressRegion ] of @org.schema.Restaurant . Restaurant ( ) filter address . addressCountry == GENERIC_ENTITY_tt:country_0 ;
752	which restaurants in the postal code QUOTED_STRING_0 sell QUOTED_STRING_1 cuisine ?	@org.schema.Restaurant . Restaurant ( ) filter address . postalCode =~ QUOTED_STRING_0 && servesCuisine =~ QUOTED_STRING_1 ;
1059	show me the location of a NUMBER_0 star restaurant farthest away from the job .	[ geo ] of sort ( distance ( geo , $location . work ) desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue == NUMBER_0 ) [ 1 ] ;
2261	i 'm interested in restaurant ratings that is located at here	[ aggregateRating . ratingValue ] of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . current_location ;
2664	seek for me what is the name of restaurant having review count equal to NUMBER_0	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount == NUMBER_0 ;
97	what is the price range of restaurants with food type that of QUOTED_STRING_0 .	[ priceRange ] of @org.schema.Restaurant . Restaurant ( ) filter servesCuisine =~ QUOTED_STRING_0 ;
1671	i would like to see the country the greatest distance away and with the postal code containing QUOTED_STRING_0 .	[ address . addressCountry ] of sort ( distance ( geo , $location . current_location ) desc of @org.schema.Restaurant . Restaurant ( ) filter address . postalCode =~ QUOTED_STRING_0 ) [ 1 ] ;
1446	what is the rating of the furthest away restaurants with lower review count than NUMBER_0	[ aggregateRating . ratingValue ] of sort ( distance ( geo , $location . current_location ) desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= NUMBER_0 ) [ 1 ] ;
2547	i am looking for a restaurant that has at least NUMBER_0 reviews	[ aggregateRating . reviewCount ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount >= NUMBER_0 ;
2222	find a restaurant with the phone number PHONE_NUMBER_0	@org.schema.Restaurant . Restaurant ( ) filter telephone == PHONE_NUMBER_0 ;
2106	i need the street address of those restaurants that have no less in 1 review .	[ geo ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount >= 1 ;
1565	i 'd like to know the zip code of restaurant that has a bigger than NUMBER_0 rating	[ address . postalCode ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue >= NUMBER_0 ;
1127	i would like to see which restaurants have 1 review .	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount == 1 ;
1507	say what is the telephone of the nearest restaurant with rating fewer than 1 to work	[ telephone ] of sort ( distance ( geo , $location . work ) asc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue <= 1 ) [ 1 ] ;
249	tell me the most remote restaurants in GENERIC_ENTITY_tt:us_state_0 .	[ * , distance ( geo , $location . current_location ) ] of sort ( distance ( geo , $location . current_location ) desc of @org.schema.Restaurant . Restaurant ( ) filter address . addressRegion == GENERIC_ENTITY_tt:us_state_0 ) [ 1 ] ;
2844	what description applies to restaurants with a work location ?	[ description ] of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . work ;
786	what restaurant are nearby and have rating equal to NUMBER_0	@org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue == NUMBER_0 && geo == $location . current_location ;
1815	get the country of restaurant with telephone equal to PHONE_NUMBER_0	[ address . addressCountry ] of @org.schema.Restaurant . Restaurant ( ) filter telephone == PHONE_NUMBER_0 ;
1781	for the restaurant that offers QUOTED_STRING_0 cuisine i need you to give me its postal code .	[ address . postalCode ] of @org.schema.Restaurant . Restaurant ( ) filter servesCuisine =~ QUOTED_STRING_0 ;
1028	which restaurants close to work serve QUOTED_STRING_0 food ?	@org.schema.Restaurant . Restaurant ( ) filter geo == $location . work && servesCuisine =~ QUOTED_STRING_0 ;
1081	what are some restaurants with a smaller review count than NUMBER_0 and the cuisine is QUOTED_STRING_0 with the highest rating	sort ( aggregateRating . ratingValue desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= NUMBER_0 && servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
729	show me what is the street of the restaurants with the highest rating	[ geo ] of sort ( aggregateRating . ratingValue desc of @org.schema.Restaurant . Restaurant ( ) ) [ 1 ] ;
1165	what is the current postal code of the closest restaurant to here	[ address . postalCode ] of sort ( distance ( geo , $location . current_location ) asc of @org.schema.Restaurant . Restaurant ( ) ) [ 1 ] ;
1723	what are the numbers and foods served at QUOTED_STRING_0 restaurants that are furthest away	[ servesCuisine , telephone ] of sort ( distance ( geo , $location . current_location ) desc of @org.schema.Restaurant . Restaurant ( ) filter servesCuisine =~ QUOTED_STRING_0 ) [ 1 ] ;
356	what is the distance home to restaurants with location same as work .	[ distance ( geo , $location . home ) ] of @org.schema.Restaurant . Restaurant ( ) filter geo == $location . work ;
344	show me the number for the food place in zip code QUOTED_STRING_0 that 's closest to my job .	[ telephone ] of sort ( distance ( geo , $location . work ) asc of @org.schema.Restaurant . Restaurant ( ) filter address . postalCode =~ QUOTED_STRING_0 ) [ 1 ] ;
1735	can you find the place to eat that has PHONE_NUMBER_0 as a phone number , and it has NUMBER_0 or more reviews ?	[ geo ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount >= NUMBER_0 && telephone == PHONE_NUMBER_0 ;
688	what is the description of the restaurant with zip code QUOTED_STRING_0 that is closest to work .	[ description ] of sort ( distance ( geo , $location . work ) asc of @org.schema.Restaurant . Restaurant ( ) filter address . postalCode =~ QUOTED_STRING_0 ) [ 1 ] ;
1220	show me the restaurants with the smallest number of reviews and a rating above 1 .	sort ( aggregateRating . reviewCount asc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue >= 1 ) [ 1 ] ;
2336	get dining locations having zip code being QUOTED_STRING_0 and food type equal to QUOTED_STRING_1	@org.schema.Restaurant . Restaurant ( ) filter address . postalCode =~ QUOTED_STRING_0 && servesCuisine =~ QUOTED_STRING_1 ;
652	find the number of reviews of a restaurant that is located in LOCATION_0	[ aggregateRating . reviewCount ] of @org.schema.Restaurant . Restaurant ( ) filter geo == LOCATION_0 ;
1633	give me the telephone of the restaurant having smaller review count than 1 that is most far away from home .	[ telephone ] of sort ( distance ( geo , $location . home ) desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= 1 ) [ 1 ] ;
1817	how many reviews are there with author equal to GENERIC_ENTITY_org.schema.Restaurant:Person_0 ?	count ( @org.schema.Restaurant . Review ( ) filter author == GENERIC_ENTITY_org.schema.Restaurant:Person_0 ) ;
1950	i need evaluations created by GENERIC_ENTITY_org.schema.Restaurant:Person_0 with rating equal to NUMBER_0	@org.schema.Restaurant . Review ( ) filter author == GENERIC_ENTITY_org.schema.Restaurant:Person_0 && reviewRating . ratingValue == NUMBER_0 ;
1915	show me the closest restaurant and the name of the city in which it 's in .	[ geo ] of sort ( distance ( geo , $location . home ) asc of @org.schema.Restaurant . Restaurant ( ) ) [ 1 ] ;
1023	get me both the state and cuisine of the nearest restaurant to work .	[ address . addressRegion , servesCuisine ] of sort ( distance ( geo , $location . work ) asc of @org.schema.Restaurant . Restaurant ( ) ) [ 1 ] ;
1339	tell me where to find the nearest restaurant .	[ geo ] of sort ( distance ( geo , $location . home ) asc of @org.schema.Restaurant . Restaurant ( ) ) [ 1 ] ;
713	find the restaurants near here that also serve QUOTED_STRING_0 food .	@org.schema.Restaurant . Restaurant ( ) filter geo == $location . current_location && servesCuisine =~ QUOTED_STRING_0 ;
2974	what is the street address of restaurants with a review count under than NUMBER_0 .	[ geo ] of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . reviewCount <= NUMBER_0 ;
2019	retrieve the farthest away restaurants that have less than NUMBER_0 rating	[ * , distance ( geo , $location . home ) ] of sort ( distance ( geo , $location . home ) desc of @org.schema.Restaurant . Restaurant ( ) filter aggregateRating . ratingValue <= NUMBER_0 ) [ 1 ] ;
